,AGE,SEX,POP,RACE,us,agecat,agecat2,agecat3,agecat4,agecat5
2700,21,2,2091237,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2701,21,2,1524445,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2702,21,2,321948,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2703,21,2,31909,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2704,21,2,122912,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2705,21,2,5702,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2706,21,2,84321,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2707,21,2,1600868,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2708,21,2,364421,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2709,21,2,53659,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2710,21,2,152668,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2711,21,2,12121,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2712,22,2,2103476,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2713,22,2,1532651,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2714,22,2,322471,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2715,22,2,31406,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2716,22,2,128874,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2717,22,2,5572,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2718,22,2,82502,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2719,22,2,1607063,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2720,22,2,363440,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2721,22,2,53460,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2722,22,2,158075,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2723,22,2,12085,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2724,23,2,2119886,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2725,23,2,1543252,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2726,23,2,323742,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2727,23,2,31204,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2728,23,2,135708,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2729,23,2,5869,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2730,23,2,80111,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2731,23,2,1615430,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2732,23,2,362854,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2733,23,2,53202,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2734,23,2,164436,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2735,23,2,12357,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2736,24,2,2167045,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2737,24,2,1569986,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2738,24,2,338933,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2739,24,2,32017,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2740,24,2,141089,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2741,24,2,6212,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2742,24,2,78808,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2743,24,2,1640477,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2744,24,2,377212,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2745,24,2,54157,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2746,24,2,169316,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2747,24,2,12812,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2748,25,2,2213205,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2749,25,2,1593746,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2750,25,2,354914,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2751,25,2,32863,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2752,25,2,147529,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2753,25,2,6398,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2754,25,2,77755,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2755,25,2,1663008,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2756,25,2,391845,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2757,25,2,55641,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2758,25,2,175430,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2759,25,2,13056,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2760,26,2,2245334,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2761,26,2,1612707,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2762,26,2,363899,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2763,26,2,33597,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2764,26,2,153960,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2765,26,2,6429,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2766,26,2,74742,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2767,26,2,1679011,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2768,26,2,398600,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2769,26,2,56242,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2770,26,2,181015,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2771,26,2,13010,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2772,27,2,2312599,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2773,27,2,1659499,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2774,27,2,374475,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2775,27,2,34319,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2776,27,2,163304,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2777,27,2,6575,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2778,27,2,74427,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2779,27,2,1725059,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2780,27,2,408042,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2781,27,2,56927,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2782,27,2,191259,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2783,27,2,13387,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2784,28,2,2366969,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2785,28,2,1696805,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2786,28,2,382644,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2787,28,2,33810,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2788,28,2,174085,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2789,28,2,6987,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2790,28,2,72638,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2791,28,2,1760133,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2792,28,2,415252,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2793,28,2,55756,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2794,28,2,202200,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2795,28,2,13993,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2796,29,2,2366339,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2797,29,2,1699293,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2798,29,2,379529,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2799,29,2,33029,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2800,29,2,178727,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2801,29,2,7113,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2802,29,2,68648,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2803,29,2,1759252,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2804,29,2,409646,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2805,29,2,54215,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2806,29,2,205262,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2807,29,2,13704,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2808,30,2,2273519,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2809,30,2,1633895,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2810,30,2,357862,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2811,30,2,31076,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2812,30,2,180198,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2813,30,2,6762,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2814,30,2,63726,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2815,30,2,1689376,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2816,30,2,385295,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2817,30,2,50656,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2818,30,2,205430,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2819,30,2,12999,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2820,31,2,2220984,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2821,31,2,1610388,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2822,31,2,336925,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2823,31,2,30391,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2824,31,2,176172,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2825,31,2,6735,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2826,31,2,60373,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2827,31,2,1662998,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2828,31,2,362674,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2829,31,2,49110,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2830,31,2,200125,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2831,31,2,12713,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2832,32,2,2181619,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2833,32,2,1589290,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2834,32,2,324839,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2835,32,2,29367,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2836,32,2,173238,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2837,32,2,6654,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2838,32,2,58231,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2839,32,2,1640050,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2840,32,2,349402,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2841,32,2,47968,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2842,32,2,196232,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2843,32,2,12324,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2844,33,2,2189693,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2845,33,2,1603387,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2846,33,2,320418,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2847,33,2,29397,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2848,33,2,174074,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2849,33,2,6741,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2850,33,2,55676,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2851,33,2,1651613,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2852,33,2,343461,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2853,33,2,47610,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2854,33,2,196107,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2855,33,2,12368,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2856,34,2,2210880,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2857,34,2,1622220,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2858,34,2,319959,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2859,34,2,29430,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2860,34,2,177531,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2861,34,2,6704,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2862,34,2,55036,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2863,34,2,1669972,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2864,34,2,342031,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2865,34,2,47733,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2866,34,2,199633,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2867,34,2,12334,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2868,35,2,2148244,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2869,35,2,1576492,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2870,35,2,307910,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2871,35,2,28697,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2872,35,2,175679,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2873,35,2,6503,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2874,35,2,52963,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2875,35,2,1622357,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2876,35,2,328560,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2877,35,2,46687,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2878,35,2,197244,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2879,35,2,12073,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
2880,36,2,2181076,0,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
2881,36,2,1603541,1,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
2882,36,2,312392,2,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
2883,36,2,29196,3,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
2884,36,2,176157,4,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
